CLASS_ID,LC_TYPE,YEAR,B1,B2,B3,B4,B5,B6,B7,EVI,HH,HH_ASM,HH_CON,HH_COR,HH_DIS,HH_ENT,HH_IDM,HH_SAVG,HH_VAR,LSWI,NDTI,NDVI,SATVI,Random
0,FOR,1995,0.091425754,0.07521699,0.05327055,0.28562292,0.109394096,293.3249,0.041568976,0.631699208207789000,-5.458777000000000000,0.104166666666666000,2146659.666666660000000000,0.113215194653809000,1078.541666666660000000,2.282174095733910000,0.000060707548783146,-12348.416666666600000000,1180739.738715280000000000,0.4461297,0.44928285,0.68562067,0.230595948,0.405106298
0,FOR,1995,0.08590785,0.06524812,0.043213196,0.20473817,0.07851541,292.87924,0.031903,0.492629314361360000,-9.590771000000000000,0.104166666666666000,4731465.458333330000000000,-0.249399195720889000,1844.750000000000000000,2.282174095733910000,0.000226984776670857,-15959.374999999900000000,1805745.483506950000000000,0.44561753,0.4221435,0.6514381,0.172595287,0.405106298
0,FOR,1995,0.08976535,0.06700644,0.046561122,0.22452079,0.08349937,293.3249,0.029927062,0.535605308997187000,-6.784802400000000000,0.104166666666666000,3825826.437500000000000000,0.226395585164356000,1589.479166666660000000,2.282174095733910000,0.000229078824789689,-13629.062500000000000000,2486533.798177090000000000,0.45783177,0.47230887,0.6564793,0.174212216,0.405106298
0,FOR,1995,0.089678004,0.07020062,0.05032725,0.2738228,0.104161486,293.3249,0.040923107,0.618620598881145000,-5.205201600000000000,0.104166666666666000,760332.541666666000000000,0.080204594690588800,601.625000000000000000,2.282174095733910000,0.000090463678921053,-11086.916666666600000000,409090.417534721000000000,0.44885814,0.43587247,0.6894818,0.228364249,0.405106298
0,FOR,1995,0.09815607,0.07729812,0.05322247,0.28070533,0.11236215,294.2105,0.046702333,0.658325225902560000,-6.628249000000000000,0.104166666666666000,511806.958333333000000000,-0.269025405878091000,635.250000000000000000,2.282174095733910000,0.000009627805610871,-13991.333333333300000000,201880.128472235000000000,0.42828062,0.4127874,0.68123364,0.2397453,0.112057078
0,FOR,1995,0.09914827,0.07595165,0.05322247,0.27808237,0.116142385,293.9901,0.04376164,0.658405209594705000,-6.320845600000000000,0.104166666666666000,827183.770833333000000000,-0.124320673814321000,814.479166666666000000,2.282174095733910000,0.000006386906213843,-13289.479166666600000000,382786.332899309000000000,0.41078088,0.45265117,0.67871,0.25183377,0.112057078
0,FOR,1995,0.10033311,0.07917022,0.05584798,0.29170966,0.1286567,294.21133,0.050010182,0.674430663457196000,-5.779059000000000000,0.104166666666666000,667107.208333333000000000,-0.045204161432153500,683.708333333333000000,2.282174095733910000,0.000071244381904027,-12417.250000000000000000,323833.681423611000000000,0.38788298,0.44018522,0.67862606,0.275106207,0.112057078
0,FOR,1995,0.099070966,0.07200596,0.052521028,0.23260091,0.10908244,293.9901,0.04381846,0.559466389638221000,-7.650771600000000000,0.104166666666666000,384231.958333333000000000,0.141475351799537000,525.208333333333000000,2.282174095733910000,0.000020438840656197,-14620.750000000000000000,217000.663194455000000000,0.36149985,0.42683843,0.631589,0.233094521,0.112057078
0,FOR,1995,0.0974551,0.07372524,0.053173177,0.25421712,0.1065132,294.21133,0.040119704,0.596680795336137000,-7.119790600000000000,0.104166666666666000,1151123.375000000000000000,0.208645581164072000,852.458333333333000000,2.282174095733910000,0.000016605956419345,-13864.416666666600000000,695809.975694453000000000,0.409458,0.45278716,0.6540348,0.221821549,0.112057078
0,FOR,1995,0.096466795,0.072161466,0.052471735,0.24598373,0.11151312,294.43173,0.0431966,0.577776643652687000,-5.470351000000000000,0.104166666666666000,1423383.395833330000000000,0.150549306971959000,883.479166666666000000,2.282174095733910000,0.002520687504289880,-12654.895833333300000000,790743.155815972000000000,0.3761449,0.44157872,0.64837813,0.24118934,0.112057078
0,FOR,1995,0.10138921,0.0759731,0.05335037,0.27330285,0.11468376,292.87924,0.04442552,0.660132573007758000,-7.309108000000000000,0.104166666666666000,251375.812500000000000000,-0.117081457076246000,439.395833333333000000,2.282174095733910000,0.000101125556705047,-14188.604166666600000000,112922.827690975000000000,0.4088262,0.44157222,0.67335165,0.246626601,0.330407235
0,FOR,1995,0.09714021,0.074005865,0.05335037,0.29425305,0.11901752,293.3249,0.047920335,0.679898596576572000,-6.878988700000000000,0.104166666666666000,153815.416666666000000000,-0.219471087277361000,320.041666666666000000,2.282174095733910000,0.000247892756178620,-13722.291666666600000000,65105.478298610000000000,0.42402133,0.42589012,0.6930389,0.259430243,0.330407235
0,FOR,1995,0.09749889,0.07581658,0.05422899,0.28391296,0.11159423,292.43195,0.0441294,0.653963914633492000,-6.909288000000000000,0.104166666666666000,291876.020833333000000000,0.301670421651239000,447.520833333333000000,2.282174095733910000,0.000135148122007940,-13744.104166666600000000,190313.424913197000000000,0.4356905,0.43323436,0.6792531,0.23262082,0.330407235
0,FOR,1995,0.095581524,0.0756517,0.051770296,0.30791727,0.1225684,293.3249,0.047677364,0.710195550123005000,-6.587607000000000000,0.104166666666666000,208702.291666666000000000,0.220625465679059000,389.541666666666000000,2.282174095733910000,0.000177184026876199,-13243.749999999900000000,129389.004340277000000000,0.43055758,0.43989956,0.7121374,0.277723052,0.330407235
0,FOR,1995,0.09866431,0.07747504,0.052783903,0.26208767,0.1036691,292.87924,0.04024054,0.623812559432261000,-6.074702000000000000,0.104166666666666000,1561018.270833330000000000,-0.032085779335975500,987.645833333333000000,2.282174095733910000,0.000058544829621123,-12662.687499999900000000,754111.414496526000000000,0.43312547,0.44075269,0.66472745,0.21426886,0.330407235
0,FOR,1995,0.09583288,0.0756517,0.051497806,0.30470133,0.123971954,292.87924,0.048576042,0.707318572775359000,-6.444445000000000000,0.104166666666666000,816969.812500000000000000,0.054116235151162700,750.270833333333000000,2.282174095733910000,0.000024397019485609,-12296.520833333300000000,430318.372829854000000000,0.42160168,0.43695617,0.7108482,0.283012224,0.330407235
0,FOR,1995,0.10329214,0.07905477,0.058239862,0.22145963,0.10109429,292.2058,0.045001715,0.512491119887318000,-7.839697000000000000,0.104166666666666000,635109.604166666000000000,0.015470921653138200,642.395833333333000000,2.282174095733910000,0.006344218970187330,-14983.187500000000000000,333803.430121531000000000,0.37316346,0.38394326,0.583554,0.178054488,0.802262427
0,FOR,1995,0.099781685,0.07784337,0.05792979,0.2751818,0.121692926,292.2058,0.05140867,0.621147434496499000,-7.660660000000000000,0.104166666666666000,536488.958333333000000000,0.048489167691861100,566.583333333333000000,2.282174095733910000,0.000094413652418892,-15016.958333333300000000,289782.386284736000000000,0.38674387,0.40602893,0.65218985,0.244974583,0.802262427
0,FOR,1995,0.099541485,0.07293461,0.053894073,0.19683814,0.08556536,292.42862,0.038125694,0.461919633651383000,-8.189025000000000000,0.104166666666666000,337517.437500000000000000,-0.033334645447974900,477.729166666666000000,2.282174095733910000,0.000098139852791159,-15963.562500000000000000,180151.669704865000000000,0.39402056,0.3835335,0.5701065,0.142966469,0.802262427
0,FOR,1995,0.09982974,0.07581658,0.05422899,0.24270993,0.10757532,291.98297,0.043181807,0.575085290334450000,-7.771403000000000000,0.104166666666666000,235144.833333333000000000,0.107048984186829000,376.625000000000000000,2.282174095733910000,0.000098912636851558,-16050.750000000000000000,132348.664062509000000000,0.38578448,0.42713413,0.6347465,0.219741095,0.802262427
0,FOR,1995,0.0952343,0.07203313,0.04798293,0.17917596,0.07807482,291.98297,0.035281565,0.435674095251480000,-8.457511000000000000,0.104166666666666000,336472.770833333000000000,-0.077235580565154900,498.312500000000000000,2.282174095733910000,0.000100567035156427,-16345.479166666600000000,151819.690538203000000000,0.39300615,0.37751076,0.5775386,0.14407926,0.802262427
0,FOR,1995,0.09939881,0.07494472,0.055148587,0.20821586,0.093396224,292.4311,0.036502983,0.482182856148143000,-8.812694000000000000,0.104166666666666000,321428.624999999000000000,-0.139755024414376000,488.333333333333000000,2.282174095733910000,0.000031239933042549,-16563.333333333300000000,135039.253472238000000000,0.38068646,0.43797988,0.58119947,0.166466259,0.802262427
0,FOR,1995,0.09960551,0.07754583,0.055312887,0.30042094,0.12381638,293.5469,0.04620346,0.692194659246089000,-4.422605000000000000,0.104166666666666000,694404.187500000000000000,-0.064967395580185200,651.187499999999000000,2.282174095733910000,0.000021724040965061,-9534.354166666660000000,319998.791232639000000000,0.41628718,0.4564933,0.68902093,0.264290781,0.452210636
0,FOR,1995,0.09671081,0.07679215,0.05442295,0.29203504,0.117198005,293.76892,0.046610788,0.665027457616112000,-5.129819400000000000,0.104166666666666000,137934.354166666000000000,-0.078973384335580300,304.104166666666000000,2.282174095733910000,0.000248340064921108,-9693.645833333330000000,64098.009982637100000000,0.42723098,0.43091226,0.6858323,0.248837817,0.452210636
0,FOR,1995,0.09806935,0.07608672,0.053559158,0.3159259,0.12588924,293.3249,0.046610788,0.727373478946556000,-5.232338400000000000,0.104166666666666000,892706.770833333000000000,-0.191961433174070000,759.687500000000000000,2.282174095733910000,0.000020689749267571,-9941.062500000000000000,383038.200954863000000000,0.43012708,0.45958516,0.71008754,0.278682616,0.452210636
0,FOR,1995,0.09662363,0.07602991,0.051993866,0.30353725,0.117278576,293.5469,0.047873445,0.705929576251580000,-4.561367500000000000,0.104166666666666000,457189.250000000000000000,-0.293268857252046000,558.666666666666000000,2.282174095733910000,0.000021263600996060,-9626.458333333330000000,171487.922743053000000000,0.44261327,0.42024997,0.7075144,0.260889971,0.452210636
0,FOR,1995,0.08970134,0.07372524,0.05314728,0.2441206,0.118251696,291.98297,0.050436992,0.536294744018777000,-8.901535000000000000,0.104166666666666000,342454.125000000000000000,0.024829828684279600,488.374999999999000000,2.282174095733910000,0.000291617362131239,-17360.750000000000000000,181931.721354167000000000,0.34734693,0.40201098,0.6424284,0.257823464,0.40299927
0,FOR,1995,0.09189369,0.07633133,0.05331448,0.28324443,0.13196087,292.20746,0.05128154,0.628960335507083000,-8.949325000000000000,0.104166666666666000,3316910.458333330000000000,0.048554573272758100,1358.875000000000000000,2.282174095733910000,0.000033339628200884,-16226.625000000000000000,1744400.161458320000000000,0.36435845,0.4402874,0.6831789,0.296185677,0.40299927
0,FOR,1995,0.091172665,0.075231686,0.051449917,0.24931708,0.11818147,291.53235,0.051110663,0.565838124103664000,-9.026388000000000000,0.104166666666666000,559220.208333333000000000,-0.021130993289397100,644.416666666666000000,2.282174095733910000,0.000037517260613578,-17364.250000000000000000,275843.697048604000000000,0.356833,0.39618382,0.65787524,0.265916218,0.40299927
0,FOR,1995,0.09391342,0.07618475,0.054918997,0.2893588,0.13183105,291.75766,0.054323815,0.640880610930551000,-9.587369000000000000,0.104166666666666000,2544073.208333330000000000,-0.095124034244564100,1230.250000000000000000,2.282174095733910000,0.000032957803908079,-16725.125000000000000000,1193671.470486110000000000,0.3740065,0.4163589,0.68096113,0.287756466,0.40299927
0,FOR,1995,0.091650724,0.07628277,0.052177597,0.25221604,0.120659016,291.53235,0.050010182,0.569649656335539000,-8.417031000000000000,0.104166666666666000,529200.062500000000000000,-0.275486874576566000,637.354166666666000000,2.282174095733910000,0.000011205577352381,-17044.020833333300000000,211810.744357634000000000,0.35281798,0.41395187,0.65717024,0.269821474,0.40299927
0,FOR,1995,0.09266983,0.07633133,0.053966846,0.28526965,0.1345262,291.75766,0.057028346,0.632633772697181000,-8.056716000000000000,0.107638888888888000,1090093.520833330000000000,-0.222929795378498000,846.937500000000000000,2.253292963210580000,0.041672996532197500,-16792.770833333300000000,475342.487413201000000000,0.35908753,0.40457326,0.6818335,0.299203747,0.40299927
0,FOR,1995,0.09753109,0.0740145,0.051130302,0.26513666,0.112154886,292.20245,0.04443108,0.636593777935317000,-5.239496700000000000,0.104166666666666000,512579.229166666000000000,0.097012081114627700,625.437500000000000000,2.282174095733910000,0.000020637155514282,-10718.937500000000000000,287937.789496527000000000,0.40547362,0.43250242,0.67666364,0.249810286,0.246977864
0,FOR,1995,0.09536034,0.07581658,0.052217435,0.21741837,0.084151566,292.87924,0.03282534,0.506427947186455000,-5.803416300000000000,0.104166666666666000,1003715.979166660000000000,-0.215067342232786000,885.395833333333000000,2.282174095733910000,0.000003562359297499,-11782.395833333300000000,429063.249565970000000000,0.44191012,0.4387723,0.61268175,0.146395761,0.246977864
0,FOR,1995,0.09656291,0.07495081,0.050059106,0.22940269,0.09660403,293.10205,0.035563536,0.556597379446228000,-5.334684400000000000,0.104166666666666000,1318656.416666660000000000,-0.340759802025476000,997.458333333333000000,2.282174095733910000,0.000106657765852729,-12134.708333333300000000,499223.269965281000000000,0.40734947,0.4618417,0.64174634,0.20421277,0.246977864
0,FOR,1995,0.09671081,0.074005865,0.051497806,0.23520513,0.1010282,293.3249,0.036209207,0.560862421817542000,-4.937970600000000000,0.104166666666666000,718138.041666666000000000,0.118036720657692000,728.458333333333000000,2.282174095733910000,0.000029261697999844,-10475.666666666600000000,433190.646701385000000000,0.399059,0.47231284,0.64075845,0.212202708,0.246977864
0,FOR,1995,0.097135425,0.07098465,0.05047468,0.207169,0.07800685,293.10205,0.030746799,0.501260509184828000,-6.361198400000000000,0.104166666666666000,759335.916666666000000000,0.044341190336071400,751.625000000000000000,2.282174095733910000,0.000016513819519423,-11831.750000000000000000,412534.052083337000000000,0.45292106,0.4345606,0.60818225,0.130698186,0.246977864
0,FOR,1995,0.095255844,0.074463025,0.053240556,0.2373685,0.099175125,293.10205,0.038368404,0.546443103374980000,-6.654629000000000000,0.104166666666666000,1016567.520833330000000000,-0.169992660770735000,806.979166666666000000,2.282174095733910000,0.000114908608690997,-12002.145833333300000000,443385.301649309000000000,0.41062543,0.44209075,0.63359326,0.196686702,0.246977864
0,FOR,1995,0.09515135,0.06649186,0.04529921,0.1449578,0.053831626,291.98297,0.022665724,0.354345202696030000,-5.802268000000000000,0.104166666666666000,3130135.979166660000000000,0.161811107451229000,1276.604166666660000000,2.282174095733910000,0.000415457821814467,-13609.104166666600000000,1842890.867621530000000000,0.45840552,0.40741152,0.5238103,0.046647527,0.346320066
0,FOR,1995,0.09520337,0.069690354,0.045323975,0.16421542,0.06044373,292.43195,0.025111964,0.411597575044583000,-5.861461000000000000,0.104166666666666000,337731.895833333000000000,0.026806081076167200,400.812500000000000000,2.282174095733910000,0.000487794716135430,-11696.520833333300000000,171962.721788188000000000,0.46190724,0.412968,0.5673942,0.079905084,0.346320066
0,FOR,1995,0.09671081,0.06649186,0.04798293,0.14279947,0.050389178,291.98297,0.021548968,0.336054392832614000,-7.170233000000000000,0.104166666666666000,4019619.520833330000000000,0.083064806965903600,1598.145833333330000000,2.282174095733910000,0.000404457779753977,-14455.854166666600000000,2431891.499565970000000000,0.47834224,0.4009029,0.49698785,0.013212269,0.346320066
0,FOR,1995,0.096816555,0.069652274,0.04534874,0.13802265,0.056952786,291.98297,0.024759578,0.338724903805357000,-5.815015300000000000,0.104166666666666000,2205349.520833330000000000,-0.159926704262215000,1076.562500000000000000,2.282174095733910000,0.000412207396885289,-11729.854166666600000000,1054624.437065970000000000,0.41579527,0.39398208,0.50538915,0.062386051,0.346320066
0,FOR,1995,0.09428292,0.06883851,0.04643052,0.17387275,0.06857528,291.30615,0.028895207,0.427466860510875000,-8.478672000000000000,0.104166666666666000,4324146.270833330000000000,0.114258176931048000,1660.770833333330000000,2.282174095733910000,0.000007829621340603,-14607.729166666600000000,2618474.265190970000000000,0.43430948,0.40709832,0.5784854,0.111807655,0.346320066
0,FOR,1995,0.09333581,0.06504071,0.043244556,0.14585279,0.055430908,291.98297,0.022451727,0.363703408437089000,-4.397547200000000000,0.104166666666666000,4285077.583333330000000000,0.057375802668628700,1686.083333333330000000,2.282174095733910000,0.000002181064304414,-11266.916666666600000000,2361620.461805550000000000,0.44922605,0.42344716,0.54262125,0.066783209,0.346320066
0,FOR,1995,0.09448011,0.072734386,0.05103701,0.26314652,0.11302446,292.43195,0.044023238,0.616047456039450000,-3.825134300000000000,0.104166666666666000,2620737.770833330000000000,0.084032989260003000,1288.770833333330000000,2.282174095733910000,0.000024454137092658,-9963.687500000000000000,1434642.194010410000000000,0.39907932,0.43936473,0.6751134,0.253053767,0.42409069
0,FOR,1995,0.09296332,0.07026029,0.049060203,0.23589027,0.107481256,292.65558,0.042140283,0.560696602776860000,-3.632452500000000000,0.104166666666666000,1937517.375000000000000000,-0.311560220067623000,1146.625000000000000000,2.282174095733910000,0.000214939787326135,-8863.500000000000000000,740306.509548614000000000,0.37396523,0.43670833,0.655658,0.245699929,0.42409069
0,FOR,1995,0.09374697,0.07565163,0.052721314,0.2866732,0.1273736,292.87924,0.049361832,0.649939387472465000,-6.320240000000000000,0.104166666666666000,2000714.750000000000000000,0.228171838719362000,1050.333333333330000000,2.282174095733910000,0.000118597260416261,-11145.041666666600000000,1185379.209201380000000000,0.38473812,0.44140425,0.68932134,0.286599393,0.42409069
0,FOR,1995,0.09369422,0.07226612,0.049347077,0.25945458,0.11683063,292.87924,0.042928606,0.615912319874625000,-4.622648000000000000,0.104166666666666000,2209767.520833330000000000,0.021483144370118600,1277.895833333330000000,2.282174095733910000,0.000195776158496914,-9424.354166666660000000,1139020.181857630000000000,0.3790315,0.46258375,0.6803963,0.273439215,0.42409069
0,FOR,1995,0.100776665,0.083188556,0.05841799,0.32221743,0.13279116,293.3249,0.052365184,0.719269633767635000,-0.673377040000000000,0.104166666666666000,4939806.000000000000000000,-0.259486333515747000,1750.708333333330000000,2.282174095733910000,0.000014328069522804,-4757.833333333330000000,1981416.082465270000000000,0.41631362,0.43436792,0.69305015,0.274246894,0.818664612
0,FOR,1995,0.100776665,0.083188556,0.05841799,0.32221743,0.13279116,293.3249,0.052365184,0.719269633767635000,-2.512368700000000000,0.104166666666666000,5970558.541666660000000000,0.155461368737601000,1980.375000000000000000,2.282174095733910000,0.000014434119581891,-6353.625000000000000000,3747030.254340270000000000,0.41631362,0.43436792,0.69305015,0.274246894,0.818664612
0,FOR,1995,0.099069044,0.08203739,0.061356615,0.32825762,0.13699703,293.3249,0.055757172,0.699881343394693000,-1.088386400000000000,0.104166666666666000,3342175.250000000000000000,-0.026127416433521000,1586.625000000000000000,2.282174095733910000,0.000005128808515463,-4948.333333333330000000,1595056.586805550000000000,0.41108796,0.42146868,0.68503916,0.271810682,0.818664612
0,FOR,1995,0.099069044,0.08203739,0.061356615,0.32825762,0.13699703,293.3249,0.055757172,0.699881343394693000,-2.107431000000000000,0.104166666666666000,5353133.729166660000000000,0.050227992968916200,2013.729166666660000000,2.282174095733910000,0.000001067144075668,-6209.437500000000000000,2937157.523871520000000000,0.41108796,0.42146868,0.68503916,0.271810682,0.818664612
0,FOR,1995,0.09213305,0.06779415,0.050323453,0.20016132,0.075837635,291.98297,0.031180797,0.461833018277468000,-5.415164000000000000,0.104166666666666000,398720.374999999000000000,-0.101671404555259000,520.625000000000000000,2.282174095733910000,0.000230007923568981,-11208.583333333300000000,191861.920138885000000000,0.45044985,0.41728175,0.5981915,0.1223368,0.487356224
0,FOR,1995,0.0957825,0.067322895,0.042219333,0.19856636,0.08006437,292.43195,0.030269282,0.532870255737686000,-4.991547000000000000,0.104166666666666000,766504.645833333000000000,-0.257184458314629000,703.312500000000000000,2.282174095733910000,0.000020648545600362,-11026.479166666600000000,295274.082899306000000000,0.42530122,0.4513137,0.64932024,0.184704365,0.487356224
0,FOR,1995,0.091661334,0.06473304,0.044933952,0.17155233,0.06659094,292.87924,0.026684325,0.419991519322431000,-5.093537000000000000,0.104166666666666000,1664677.791666660000000000,-0.140964588050761000,1089.708333333330000000,2.282174095733910000,0.000013445327138011,-11194.083333333300000000,725098.128472220000000000,0.4407489,0.42783707,0.58487946,0.111257533,0.487356224
0,FOR,1995,0.094297424,0.06755853,0.045169264,0.19642732,0.084653646,292.65558,0.032486886,0.497420481301141000,-5.117597000000000000,0.104166666666666000,1170521.395833330000000000,-0.017042256225782700,845.020833333333000000,2.282174095733910000,0.000227629970914037,-11741.770833333300000000,592165.638454861000000000,0.3976565,0.44533485,0.62607694,0.186193176,0.487356224
